activity_date,workload_id,environment,business_driver,demand_index,traffic,transactions,queries,support_requests,ai_requests,api_requests,active_customers,revenue
2025-08-29,checkout-prod,prod,transactions,1.226046,176550.62,14712.55,3531.01,1059.3,2648.26,706202.5,24717.09,1147579.06
2025-08-29,recommendations-prod,prod,ai_requests,1.438442,155351.75,6990.83,3107.03,932.11,12945.98,621406.98,21749.24,545284.63
2025-08-29,shared-platform-nonprod,nonprod,traffic,1.055707,55424.61,2494.11,1108.49,332.55,831.37,221698.43,7759.45,194540.37
2025-08-29,shared-platform-prod,prod,traffic,0.91522,137283.02,6177.74,2745.66,823.7,2059.25,549132.06,19219.62,481863.38
2025-08-29,storefront-nonprod,nonprod,traffic,1.186893,49849.51,2243.23,996.99,299.1,747.74,199398.03,6978.93,174971.77
2025-08-29,storefront-prod,prod,traffic,1.071945,128633.4,5788.5,2572.67,771.8,1929.5,514533.59,18008.68,451503.22
2025-08-29,support-nonprod,nonprod,support_requests,0.873527,8805.15,396.23,176.1,733.76,132.08,35220.61,1232.72,30906.08
2025-08-29,support-prod,prod,support_requests,1.255434,36156.51,1627.04,723.13,3013.04,542.35,144626.04,5061.91,126909.35
2025-08-30,analytics-nonprod,nonprod,queries,0.39447,13254.18,596.44,1104.52,79.53,198.81,53016.73,1855.59,46522.18
2025-08-30,analytics-prod,prod,queries,0.862481,82798.16,3725.92,6899.85,496.79,1241.97,331192.65,11591.74,290621.55
2025-08-30,checkout-nonprod,nonprod,transactions,0.365978,18445.27,1537.11,368.91,110.67,276.68,73781.08,2582.34,119894.26
2025-08-30,checkout-prod,prod,transactions,0.820595,118165.75,9847.15,2363.31,708.99,1772.49,472662.99,16543.2,768077.36
2025-08-30,recommendations-prod,prod,ai_requests,0.993473,107295.09,4828.28,2145.9,643.77,8941.26,429180.36,15021.31,376605.76
2025-08-30,shared-platform-nonprod,nonprod,traffic,0.404232,21222.16,955.0,424.44,127.33,318.33,84888.65,2971.1,74489.79
2025-08-30,shared-platform-prod,prod,traffic,0.976613,146491.96,6592.14,2929.84,878.95,2197.38,585967.86,20508.88,514186.79
2025-08-30,storefront-nonprod,nonprod,traffic,0.387148,16260.23,731.71,325.2,97.56,243.9,65040.91,2276.43,57073.39
2025-08-30,storefront-prod,prod,traffic,0.918225,110187.04,4958.42,2203.74,661.12,1652.81,440748.17,15426.19,386756.52
2025-08-30,support-nonprod,nonprod,support_requests,0.35215,3549.67,159.74,70.99,295.81,53.25,14198.68,496.95,12459.34
2025-08-30,support-prod,prod,support_requests,0.886769,25538.95,1149.25,510.78,2128.25,383.08,102155.82,3575.45,89641.73
2025-08-31,analytics-nonprod,nonprod,queries,0.336267,11298.59,508.44,941.55,67.79,169.48,45194.35,1581.8,39658.04
2025-08-31,analytics-prod,prod,queries,0.721992,69311.19,3119.0,5775.93,415.87,1039.67,277244.78,9703.57,243282.29
2025-08-31,checkout-nonprod,nonprod,transactions,0.420719,21204.22,1767.02,424.08,127.23,318.06,84816.88,2968.59,137827.43
2025-08-31,checkout-prod,prod,transactions,0.964672,138912.81,11576.07,2778.26,833.48,2083.69,555651.23,19447.79,902933.24
2025-08-31,recommendations-prod,prod,ai_requests,1.208823,130552.89,5874.88,2611.06,783.32,10879.41,522211.56,18277.4,458240.65
2025-08-31,shared-platform-nonprod,nonprod,traffic,0.413939,21731.78,977.93,434.64,130.39,325.98,86927.12,3042.45,76278.55
2025-08-31,shared-platform-prod,prod,traffic,1.035636,155345.36,6990.54,3106.91,932.07,2330.18,621381.44,21748.35,545262.22
2025-08-31,storefront-nonprod,nonprod,traffic,0.382105,16048.4,722.18,320.97,96.29,240.73,64193.61,2246.78,56329.89
2025-08-31,storefront-prod,prod,traffic,0.864315,103717.75,4667.3,2074.35,622.31,1555.77,414870.98,14520.48,364049.29
2025-08-31,support-nonprod,nonprod,support_requests,0.381697,3847.5,173.14,76.95,320.63,57.71,15390.01,538.65,13504.73
2025-08-31,support-prod,prod,support_requests,0.994094,28629.92,1288.35,572.6,2385.83,429.45,114519.68,4008.19,100491.02
2025-09-01,analytics-nonprod,nonprod,queries,1.180295,39657.92,1784.61,3304.83,237.95,594.87,158631.7,5552.11,139199.32
2025-09-01,analytics-prod,prod,queries,1.120431,107561.38,4840.26,8963.45,645.37,1613.42,430245.51,15058.59,377540.44
2025-09-01,checkout-nonprod,nonprod,transactions,1.416658,71399.59,5949.97,1427.99,428.4,1070.99,285598.35,9995.94,464097.31
2025-09-01,checkout-prod,prod,transactions,1.175083,169211.97,14101.0,3384.24,1015.27,2538.18,676847.88,23689.68,1099877.8
2025-09-01,recommendations-prod,prod,ai_requests,1.12562,121566.94,5470.51,2431.34,729.4,10130.58,486267.77,17019.37,426699.96
2025-09-01,shared-platform-nonprod,nonprod,traffic,1.132197,59440.33,2674.81,1188.81,356.64,891.6,237761.3,8321.65,208635.54
2025-09-01,shared-platform-prod,prod,traffic,1.177177,176576.6,7945.95,3531.53,1059.46,2648.65,706306.38,24720.72,619783.85
2025-09-01,storefront-nonprod,nonprod,traffic,1.37515,57756.31,2599.03,1155.13,346.54,866.34,231025.23,8085.88,202724.64
2025-09-01,storefront-prod,prod,traffic,1.225263,147031.5,6616.42,2940.63,882.19,2205.47,588126.02,20584.41,516080.58
2025-09-01,support-nonprod,nonprod,support_requests,1.288468,12987.76,584.45,259.76,1082.31,194.82,51951.03,1818.29,45587.03
2025-09-01,support-prod,prod,support_requests,1.249603,35988.57,1619.49,719.77,2999.05,539.83,143954.26,5038.4,126319.87
2025-09-02,analytics-nonprod,nonprod,queries,0.955485,32104.31,1444.69,2675.36,192.63,481.56,128417.23,4494.6,112686.12
2025-09-02,analytics-prod,prod,queries,1.126598,108153.4,4866.9,9012.78,648.92,1622.3,432613.61,15141.48,379618.44
2025-09-02,checkout-nonprod,nonprod,transactions,0.976234,49202.18,4100.18,984.04,295.21,738.03,196808.72,6888.31,319814.16
2025-09-02,checkout-prod,prod,transactions,1.23634,178032.92,14836.08,3560.66,1068.2,2670.49,712131.7,24924.61,1157214.01
2025-09-02,recommendations-prod,prod,ai_requests,1.188775,128387.66,5777.44,2567.75,770.33,10698.97,513550.63,17974.27,450640.68
2025-09-02,shared-platform-nonprod,nonprod,traffic,1.163557,61086.73,2748.9,1221.73,366.52,916.3,244346.91,8552.14,214414.42
2025-09-02,shared-platform-prod,prod,traffic,1.229399,184409.78,8298.44,3688.2,1106.46,2766.15,737639.13,25817.37,647278.34
2025-09-02,storefront-nonprod,nonprod,traffic,0.858734,36066.83,1623.01,721.34,216.4,541.0,144267.3,5049.36,126594.56
2025-09-02,storefront-prod,prod,traffic,1.207751,144930.17,6521.86,2898.6,869.58,2173.95,579720.67,20290.22,508704.89
2025-09-02,support-nonprod,nonprod,support_requests,1.050494,10588.98,476.5,211.78,882.42,158.83,42355.93,1482.46,37167.33
2025-09-02,support-prod,prod,support_requests,0.865937,24938.97,1122.25,498.78,2078.25,374.08,99755.9,3491.46,87535.8
2025-09-03,analytics-nonprod,nonprod,queries,1.229923,41325.41,1859.64,3443.78,247.95,619.88,165301.64,5785.56,145052.19
2025-09-03,analytics-prod,prod,queries,1.09513,105132.47,4730.96,8761.04,630.79,1576.99,420529.89,14718.55,369014.97
2025-09-03,checkout-nonprod,nonprod,transactions,1.207978,60882.09,5073.51,1217.64,365.29,913.23,243528.35,8523.49,395733.57
2025-09-03,checkout-prod,prod,transactions,1.255025,180723.64,15060.3,3614.47,1084.34,2710.85,722894.56,25301.31,1174703.66
2025-09-03,recommendations-prod,prod,ai_requests,0.983384,106205.52,4779.25,2124.11,637.23,8850.46,424822.07,14868.77,372781.37
2025-09-03,shared-platform-nonprod,nonprod,traffic,1.049164,55081.11,2478.65,1101.62,330.49,826.22,220324.45,7711.36,193334.7
2025-09-03,shared-platform-prod,prod,traffic,1.032272,154840.87,6967.84,3096.82,929.05,2322.61,619363.48,21677.72,543491.45
2025-09-03,storefront-nonprod,nonprod,traffic,0.972083,40827.51,1837.24,816.55,244.97,612.41,163310.03,5715.85,143304.55
2025-09-03,storefront-prod,prod,traffic,0.929976,111597.13,5021.87,2231.94,669.58,1673.96,446388.53,15623.6,391705.94
2025-09-03,support-nonprod,nonprod,support_requests,1.405922,14171.7,637.73,283.43,1180.97,212.58,56686.79,1984.04,49742.66
2025-09-03,support-prod,prod,support_requests,1.304556,37571.22,1690.7,751.42,3130.93,563.57,150284.87,5259.97,131874.97
2025-09-04,analytics-nonprod,nonprod,queries,1.303105,43784.34,1970.3,3648.69,262.71,656.77,175137.34,6129.81,153683.02
2025-09-04,analytics-prod,prod,queries,1.311634,125916.9,5666.26,10493.08,755.5,1888.75,503667.62,17628.37,441968.33
2025-09-04,checkout-nonprod,nonprod,transactions,1.017088,51261.22,4271.77,1025.22,307.57,768.92,205044.86,7176.57,333197.9
2025-09-04,checkout-prod,prod,transactions,1.267454,182513.38,15209.45,3650.27,1095.08,2737.7,730053.52,25551.87,1186336.97
2025-09-04,recommendations-prod,prod,ai_requests,1.092163,117953.57,5307.91,2359.07,707.72,9829.46,471814.26,16513.5,414017.02
2025-09-04,shared-platform-nonprod,nonprod,traffic,1.039278,54562.11,2455.3,1091.24,327.37,818.43,218248.45,7638.7,191513.01
2025-09-04,shared-platform-prod,prod,traffic,1.161372,174205.74,7839.26,3484.11,1045.23,2613.09,696822.94,24388.8,611462.13
2025-09-04,storefront-nonprod,nonprod,traffic,0.99936,41973.13,1888.79,839.46,251.84,629.6,167892.53,5876.24,147325.69
2025-09-04,storefront-prod,prod,traffic,1.135515,136261.81,6131.78,2725.24,817.57,2043.93,545047.24,19076.65,478278.95
2025-09-04,support-nonprod,nonprod,support_requests,1.061477,10699.69,481.49,213.99,891.64,160.5,42798.77,1497.96,37555.92
2025-09-04,support-prod,prod,support_requests,0.999914,28797.54,1295.89,575.95,2399.79,431.96,115190.15,4031.66,101079.35
2025-09-05,analytics-nonprod,nonprod,queries,1.048989,35246.03,1586.07,2937.17,211.48,528.69,140984.13,4934.44,123713.58
2025-09-05,analytics-prod,prod,queries,1.330601,127737.72,5748.2,10644.81,766.43,1916.07,510950.88,17883.28,448359.39
2025-09-05,checkout-nonprod,nonprod,transactions,1.219904,61483.16,5123.6,1229.66,368.9,922.25,245932.65,8607.64,399640.55
2025-09-05,checkout-prod,prod,transactions,1.105128,159138.49,13261.54,3182.77,954.83,2387.08,636553.95,22279.39,1034400.17
2025-09-05,recommendations-prod,prod,ai_requests,1.18184,127638.74,5743.74,2552.77,765.83,10636.56,510554.95,17869.42,448011.97
2025-09-05,shared-platform-nonprod,nonprod,traffic,1.263779,66348.38,2985.68,1326.97,398.09,995.23,265393.53,9288.77,232882.82
2025-09-05,shared-platform-prod,prod,traffic,1.21197,181795.52,8180.8,3635.91,1090.77,2726.93,727182.09,25451.37,638102.29
2025-09-05,storefront-nonprod,nonprod,traffic,1.103202,46334.5,2085.05,926.69,278.01,695.02,185338.01,6486.83,162634.1
2025-09-05,storefront-prod,prod,traffic,1.298608,155832.92,7012.48,3116.66,935.0,2337.49,623331.69,21816.61,546973.56
2025-09-05,support-nonprod,nonprod,support_requests,1.061664,10701.57,481.57,214.03,891.8,160.52,42806.29,1498.22,37562.52
2025-09-05,support-prod,prod,support_requests,1.199192,34536.73,1554.15,690.73,2878.06,518.05,138146.92,4835.14,121223.92
2025-09-06,analytics-nonprod,nonprod,queries,0.351887,11823.41,532.05,985.28,70.94,177.35,47293.65,1655.28,41500.18
2025-09-06,analytics-prod,prod,queries,1.038711,99716.23,4487.23,8309.69,598.3,1495.74,398864.94,13960.27,350003.98
2025-09-06,checkout-nonprod,nonprod,transactions,0.39703,20010.3,1667.53,400.21,120.06,300.15,80041.2,2801.44,130066.95
2025-09-06,checkout-prod,prod,transactions,1.002949,144424.66,12035.39,2888.49,866.55,2166.37,577698.65,20219.45,938760.3
2025-09-06,recommendations-prod,prod,ai_requests,1.282418,138501.15,6232.55,2770.02,831.01,11541.76,554004.58,19390.16,486139.02
2025-09-06,shared-platform-nonprod,nonprod,traffic,0.425445,22335.84,1005.11,446.72,134.02,335.04,89343.36,3127.02,78398.8
2025-09-06,shared-platform-prod,prod,traffic,1.170589,175588.42,7901.48,3511.77,1053.53,2633.83,702353.67,24582.38,616315.35
2025-09-06,storefront-nonprod,nonprod,traffic,0.391188,16429.9,739.35,328.6,98.58,246.45,65719.61,2300.19,57668.96
2025-09-06,storefront-prod,prod,traffic,1.203861,144463.3,6500.85,2889.27,866.78,2166.95,577853.2,20224.86,507066.19
2025-09-06,support-nonprod,nonprod,support_requests,0.485037,4889.17,220.01,97.78,407.43,73.34,19556.68,684.48,17160.99
2025-09-06,support-prod,prod,support_requests,1.09202,31450.17,1415.26,629.0,2620.85,471.75,125800.67,4403.02,110390.08
2025-09-07,analytics-nonprod,nonprod,queries,0.311382,10462.42,470.81,871.87,62.77,156.94,41849.68,1464.74,36723.09
2025-09-07,analytics-prod,prod,queries,0.820586,78776.27,3544.93,6564.69,472.66,1181.64,315105.1,11028.68,276504.72
2025-09-07,checkout-nonprod,nonprod,transactions,0.32377,16318.0,1359.83,326.36,97.91,244.77,65272.01,2284.52,106067.01
2025-09-07,checkout-prod,prod,transactions,1.175136,169219.61,14101.63,3384.39,1015.32,2538.29,676878.43,23690.74,1099927.44
2025-09-07,recommendations-prod,prod,ai_requests,1.088788,117589.07,5291.51,2351.78,705.53,9799.09,470356.27,16462.47,412737.63
2025-09-07,shared-platform-nonprod,nonprod,traffic,0.425974,22363.62,1006.36,447.27,134.18,335.45,89454.47,3130.91,78496.29
2025-09-07,shared-platform-prod,prod,traffic,0.962463,144369.51,6496.63,2887.39,866.22,2165.54,577478.02,20211.73,506736.97
2025-09-07,storefront-nonprod,nonprod,traffic,0.336589,14136.74,636.15,282.73,84.82,212.05,56546.95,1979.14,49619.95
2025-09-07,storefront-prod,prod,traffic,1.199047,143885.68,6474.86,2877.71,863.31,2158.29,575542.71,20143.99,505038.73
2025-09-07,support-nonprod,nonprod,support_requests,0.41369,4170.0,187.65,83.4,347.5,62.55,16679.98,583.8,14636.68
2025-09-07,support-prod,prod,support_requests,1.20753,34776.88,1564.96,695.54,2898.07,521.65,139107.5,4868.76,122066.83
2025-09-08,analytics-nonprod,nonprod,queries,1.116098,37500.9,1687.54,3125.08,225.01,562.51,150003.6,5250.13,131628.16
2025-09-08,analytics-prod,prod,queries,1.240956,119131.81,5360.93,9927.65,714.79,1786.98,476527.23,16678.45,418152.64
2025-09-08,checkout-nonprod,nonprod,transactions,1.288146,64922.57,5410.21,1298.45,389.54,973.84,259690.28,9089.16,421996.71
2025-09-08,checkout-prod,prod,transactions,1.126203,162173.27,13514.44,3243.47,973.04,2432.6,648693.06,22704.26,1054126.22
2025-09-08,recommendations-prod,prod,ai_requests,1.360504,146934.39,6612.05,2938.69,881.61,12244.53,587737.58,20570.82,515739.73
2025-09-08,shared-platform-nonprod,nonprod,traffic,1.191855,62572.4,2815.76,1251.45,375.43,938.59,250289.58,8760.14,219629.11
2025-09-08,shared-platform-prod,prod,traffic,1.105602,165840.25,7462.81,3316.81,995.04,2487.6,663361.01,23217.64,582099.29
2025-09-08,storefront-nonprod,nonprod,traffic,1.02387,43002.54,1935.11,860.05,258.02,645.04,172010.16,6020.36,150938.91
2025-09-08,storefront-prod,prod,traffic,1.15775,138929.95,6251.85,2778.6,833.58,2083.95,555719.8,19450.19,487644.12
2025-09-08,support-nonprod,nonprod,support_requests,1.078494,10871.22,489.2,217.42,905.93,163.07,43484.88,1521.97,38157.98
2025-09-08,support-prod,prod,support_requests,1.231114,35456.08,1595.52,709.12,2954.67,531.84,141824.33,4963.85,124450.85
2025-09-09,analytics-nonprod,nonprod,queries,1.074674,36109.04,1624.91,3009.09,216.65,541.64,144436.17,5055.27,126742.74
2025-09-09,analytics-prod,prod,queries,1.231769,118249.87,5321.24,9854.16,709.5,1773.75,472999.49,16554.98,415057.05
2025-09-09,checkout-nonprod,nonprod,transactions,1.07166,54011.64,4500.97,1080.23,324.07,810.17,216046.57,7561.63,351075.67
2025-09-09,checkout-prod,prod,transactions,0.988789,142385.68,11865.47,2847.71,854.31,2135.79,569542.74,19934.0,925506.95
2025-09-09,recommendations-prod,prod,ai_requests,1.244453,134400.92,6048.04,2688.02,806.41,11200.08,537603.66,18816.13,471747.21
2025-09-09,shared-platform-nonprod,nonprod,traffic,1.158763,60835.05,2737.58,1216.7,365.01,912.53,243340.2,8516.91,213531.02
2025-09-09,shared-platform-prod,prod,traffic,0.83306,124959.0,5623.16,2499.18,749.75,1874.39,499836.01,17494.26,438606.09
2025-09-09,storefront-nonprod,nonprod,traffic,1.039259,43648.86,1964.2,872.98,261.89,654.73,174595.44,6110.84,153207.49
2025-09-09,storefront-prod,prod,traffic,1.04123,124947.65,5622.64,2498.95,749.69,1874.21,499790.59,17492.67,438566.24
2025-09-09,support-nonprod,nonprod,support_requests,1.131102,11401.51,513.07,228.03,950.13,171.02,45606.04,1596.21,40019.3
2025-09-09,support-prod,prod,support_requests,0.86635,24950.88,1122.79,499.02,2079.24,374.26,99803.52,3493.12,87577.59
2025-09-10,analytics-nonprod,nonprod,queries,0.956654,32143.56,1446.46,2678.63,192.86,482.15,128574.26,4500.1,112823.91
2025-09-10,analytics-prod,prod,queries,1.195944,114810.59,5166.48,9567.55,688.86,1722.16,459242.35,16073.48,402985.16
2025-09-10,checkout-nonprod,nonprod,transactions,1.080842,54474.44,4539.54,1089.49,326.85,817.12,217897.77,7626.42,354083.88
2025-09-10,checkout-prod,prod,transactions,1.005831,144839.66,12069.97,2896.79,869.04,2172.59,579358.65,20277.55,941457.81
2025-09-10,recommendations-prod,prod,ai_requests,1.400874,151294.45,6808.25,3025.89,907.77,12607.87,605177.78,21181.22,531043.5
2025-09-10,shared-platform-nonprod,nonprod,traffic,1.252796,65771.8,2959.73,1315.44,394.63,986.58,263087.19,9208.05,230859.0
2025-09-10,shared-platform-prod,prod,traffic,1.069545,160431.71,7219.43,3208.63,962.59,2406.48,641726.85,22460.44,563115.31
2025-09-10,storefront-nonprod,nonprod,traffic,1.547591,64998.81,2924.95,1299.98,389.99,974.98,259995.26,9099.83,228145.84
2025-09-10,storefront-prod,prod,traffic,1.011834,121420.1,5463.9,2428.4,728.52,1821.3,485680.39,16998.81,426184.54
2025-09-10,support-nonprod,nonprod,support_requests,1.355509,13663.54,614.86,273.27,1138.63,204.95,54654.14,1912.89,47959.01
2025-09-10,support-prod,prod,support_requests,1.048788,30205.09,1359.23,604.1,2517.09,453.08,120820.35,4228.71,106019.86
2025-09-11,analytics-nonprod,nonprod,queries,1.216735,40882.28,1839.7,3406.86,245.29,613.23,163529.14,5723.52,143496.82
2025-09-11,analytics-prod,prod,queries,1.296393,124453.77,5600.42,10371.15,746.72,1866.81,497815.06,17423.53,436832.72
2025-09-11,checkout-nonprod,nonprod,transactions,1.013529,51081.86,4256.82,1021.64,306.49,766.23,204327.43,7151.46,332032.08
2025-09-11,checkout-prod,prod,transactions,1.031975,148604.37,12383.7,2972.09,891.63,2229.07,594417.48,20804.61,965928.41
2025-09-11,recommendations-prod,prod,ai_requests,1.14422,123575.79,5560.91,2471.52,741.45,10297.98,494303.18,17300.61,433751.04
2025-09-11,shared-platform-nonprod,nonprod,traffic,1.2892,67682.98,3045.73,1353.66,406.1,1015.24,270731.92,9475.62,237567.26
2025-09-11,shared-platform-prod,prod,traffic,1.082073,162310.96,7303.99,3246.22,973.87,2434.66,649243.86,22723.54,569711.48
2025-09-11,storefront-nonprod,nonprod,traffic,1.430491,60080.61,2703.63,1201.61,360.48,901.21,240322.44,8411.29,210882.94
2025-09-11,storefront-prod,prod,traffic,1.201008,144120.95,6485.44,2882.42,864.73,2161.81,576483.79,20176.93,505864.52
2025-09-11,support-nonprod,nonprod,support_requests,1.374037,13850.29,623.26,277.01,1154.19,207.75,55401.16,1939.04,48614.52
2025-09-11,support-prod,prod,support_requests,1.171627,33742.85,1518.43,674.86,2811.9,506.14,134971.4,4724.0,118437.4
2025-09-12,analytics-nonprod,nonprod,queries,1.091783,36683.91,1650.78,3056.99,220.1,550.26,146735.63,5135.75,128760.51
2025-09-12,analytics-prod,prod,queries,1.002031,96195.0,4328.77,8016.25,577.17,1442.92,384779.98,13467.3,337644.44
2025-09-12,checkout-nonprod,nonprod,transactions,1.065341,53693.16,4474.43,1073.86,322.16,805.4,214772.66,7517.04,349005.57
2025-09-12,checkout-prod,prod,transactions,1.223197,176140.35,14678.36,3522.81,1056.84,2642.11,704561.39,24659.65,1144912.26
2025-09-12,recommendations-prod,prod,ai_requests,1.535161,165797.39,7460.88,3315.95,994.78,13816.45,663189.54,23211.63,581948.82
2025-09-12,shared-platform-nonprod,nonprod,traffic,1.28551,67489.3,3037.02,1349.79,404.94,1012.34,269957.2,9448.5,236887.44
2025-09-12,shared-platform-prod,prod,traffic,1.019649,152947.34,6882.63,3058.95,917.68,2294.21,611789.36,21412.63,536845.16
2025-09-12,storefront-nonprod,nonprod,traffic,1.096802,46065.68,2072.96,921.31,276.39,690.99,184262.72,6449.2,161690.54
2025-09-12,storefront-prod,prod,traffic,1.206016,144721.89,6512.48,2894.44,868.33,2170.83,578887.54,20261.06,507973.82
2025-09-12,support-nonprod,nonprod,support_requests,1.044766,10531.25,473.91,210.62,877.6,157.97,42124.98,1474.37,36964.67
